geneID	symbol	chromosome	start_pos	end_pos	orientation	description	TSS	aliases
67503	1700001G17Rik	chr1	33669824.0	33670712.0	plus	RIKEN cDNA 1700001G17 gene	33669824	
19335	Rab23	chr1	33719896.0	33742564.0	plus	RAB23, member RAS oncogene family	33719896	AW545388, opb, opb2
213539	Bag2	chr1	33745484.0	33757750.0	minus	BCL2-associated athanogene 2	33757750	2610042A13Rik, BC016230
98403	Zfp451	chr1	33761541.0	33815602.0	minus	zinc finger protein 451	33815602	4930515K21Rik, 4933435G09Rik, AI596398, COASTER, Kiaa0576-hp, mKIAA1702, Znf451
433287	Gm15455	chr1	33835899.0	33838914.0	minus	predicted gene 15455	33838914	AA692849
320705	Bend6	chr1	33852052.0	33907933.0	minus	BEN domain containing 6	33907933	B230209C24Rik
13518	Dst	chr1	33907888.0	34308662.0	plus	dystonin	33907888	2310001O04Rik, A830042E19Rik, ah, athetoid, AW554249, BP230, Bpag, Bpag1, BPAG1-n, dt, Macf2, mKIAA0728, nmf203, nmf339
115487616	Gm23792	chr1	33981410.0	33981502.0	minus		33981502	
102466987	Mir6896	chr1	34117359.0	34117431.0	plus	microRNA 6896	34117359	mmu-mir-6896
108167617	Gm26788	chr1	34165845.0	34178164.0	minus	predicted gene, 26788	34178164	
383629	Gm5266	chr1	34367374.0	34369003.0	plus	predicted gene 5266	34367374	EG383629
100628580	Mir5103	chr1	34433121.0	34433199.0	minus	microRNA 5103	34433199	mir-5103, mmu-mir-5103, mu-mir-5103
69668	Ccdc115	chr1	34436670.0	34439672.0	minus	coiled-coil domain containing 115	34439672	2310061I09Rik, Ccp1
27993	Imp4	chr1	34439829.0	34445747.0	plus	IMP4, U3 small nucleolar ribonucleoprotein	34439829	AA409888, AV031295, D1Wsu40e
19253	Ptpn18	chr1	34459729.0	34473784.0	plus	protein tyrosine phosphatase, non-receptor type 18	34459729	FLP1, HSCF, PTP-HSCF, PTP-K1, Ptpk1
75883	4930568A12Rik	chr1	34477167.0	34499058.0	minus		34499058	
21755	Prss39	chr1	34498412.0	34503062.0	plus	protease, serine 39	34498412	Tesp1
12627	Cfc1	chr1	34535648.0	34544311.0	plus	cripto, FRL-1, cryptic family 1	34535648	AV265756, b2b970Clo, cryptic
21756	Prss40	chr1	34536448.0	34561004.0	minus	protease, serine 40	34561004	Tesp2
102635016	Gm28419	chr1	34538065.0	34538562.0	minus		34538562	
211383	Amer3	chr1	34578907.0	34590944.0	plus	APC membrane recruitment 3	34578907	9430069J07Rik, Fam123c
241051	AA619741	chr1	34633535.0	34636210.0	minus	expressed sequence AA619741	34636210	
226970	Arhgef4	chr1	34677949.0	34812754.0	plus	Rho guanine nucleotide exchange factor (GEF) 4	34677949	9330140K16Rik, Asef, C230030N03Rik
214469	Fam168b	chr1	34813218.0	34843050.0	minus	family with sequence similarity 168, member B	34843050	Mani, mKIAA4042
226971	Plekhb2	chr1	34849959.0	34879585.0	plus	pleckstrin homology domain containing, family B (evectins) member 2	34849959	2310009M15Rik, AU018239, evt-2, Evt2, Phdc
100502882	Gm19430	chr1	34879940.0	34930643.0	plus		34879940	
666261	Gm8009	chr1	34970064.0	34970761.0	plus	predicted gene 8009	34970064	EG666261
115485778	Gm25096	chr1	35178956.0	35179084.0	minus		35179084	
115487610	Gm25634	chr1	35761602.0	35761706.0	plus		35761602	
68483	1110002O04Rik	chr1	35869948.0	35881165.0	plus		35869948	
666283	Gm8022	chr1	35958935.0	35959816.0	plus	predicted gene 8022	35958935	EG666283
102636039	Gm33222	chr1	36001939.0	36011165.0	minus		36011165	
50785	Hs6st1	chr1	36068400.0	36106446.0	plus	heparan sulfate 6-O-sulfotransferase 1	36068400	6Ost1
102636118	Gm33280	chr1	36131985.0	36137221.0	plus		36131985	
320011	Uggt1	chr1	36140028.0	36244320.0	minus	UDP-glucose glycoprotein glucosyltransferase 1	36244320	0910001L17Rik, A930007H10Rik, AA589501, AI414429, AI448372, C820010P03Rik, GT, Ugcgl1, UGT1
102465540	Mir6897	chr1	36144252.0	36144313.0	minus	microRNA 6897	36144313	Gm27652, mmu-mir-6897
214854	Neurl3	chr1	36264602.0	36274674.0	minus	neuralized E3 ubiquitin protein ligase 3	36274674	2010300P06Rik, Lincr
214855	Arid5a	chr1	36307733.0	36324037.0	plus	AT rich interactive domain 5A (MRF1-like)	36307733	D430024K22Rik, Mrf1
226976	Kansl3	chr1	36335730.0	36369193.0	minus	KAT8 regulatory NSL complex subunit 3	36369193	4632411B12Rik, 4932435K23, AI431067, AI647574, C85723, Kiaa1310, mKIAA1310
102465541	Mir6898	chr1	36348682.0	36348758.0	minus	microRNA 6898	36348758	Gm27816, mmu-mir-6898
100534273	Fer1l5	chr1	36372183.0	36422110.0	plus	fer-1-like 5 (C. elegans)	36372183	4930533C12Rik
214895	Lman2l	chr1	36418900.0	36445271.0	minus	lectin, mannose-binding 2-like	36445271	A630028F14Rik, VIP36-like, VIPL
94220	Cnnm4	chr1	36471597.0	36508776.0	plus	cyclin M4	36471597	5430430O18Rik, Acdp4
94218	Cnnm3	chr1	36511867.0	36528237.0	plus	cyclin M3	36511867	Acdp3, Clp3, mACDP3
78321	Ankrd23	chr1	36530193.0	36536556.0	minus	ankyrin repeat domain 23	36536556	1110058D09Rik, 2310041C05Rik, AI853437, Darp, MARP3
109346	Ankrd39	chr1	36538171.0	36547252.0	minus	ankyrin repeat domain 39	36547252	9130416N05Rik, C030004B10Rik
20353	Sema4c	chr1	36548639.0	36560699.0	minus	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4C	36560699	AI426163, M-Sema F, sema I, Semacl1, Semaf, Semai
381337	Fam178b	chr1	36562696.0	36683190.0	minus	family with sequence similarity 178, member B	36683190	1700024G10Rik, Gm990
12859	Cox5b	chr1	36691487.0	36693388.0	plus	cytochrome c oxidase subunit 5B	36691487	
226977	Actr1b	chr1	36698114.0	36710017.0	minus	ARP1 actin-related protein 1B, centractin beta	36710017	2310066K23Rik, AA960180, AI851923, Arp1b
102636476	Gm33533	chr1	36712848.0	36744792.0	minus		36744792	
71166	4933424G06Rik	chr1	36714537.0	36757959.0	plus	RIKEN cDNA 4933424G06 gene	36714537	1700104I15Rik
22637	Zap70	chr1	36761798.0	36782821.0	plus	zeta-chain (TCR) associated protein kinase	36761798	mrtle, mur, Srk, ZAP-70
100417791	Gm18828	chr1	36765018.0	36765883.0	minus	predicted gene, 18828	36765883	
56030	Tmem131	chr1	36792189.0	36939614.0	minus	transmembrane protein 131	36939614	2610524E03Rik, CC28, D1Bwg0491e, mKIAA0257, Neg, RW1, YR-23
241053	Rpl12-ps1	chr1	36957886.0	36958516.0	minus	ribosomal protein L12, pseudogene 1	36958516	EG241053, Gm4957
115487663	n-R5s210	chr1	37005439.0	37005557.0	plus		37005439	
70853	Vwa3b	chr1	37029158.0	37187608.0	plus	von Willebrand factor A domain containing 3B	37029158	4921511C04Rik, A230074B11Rik, Gm555
105243905	Gm37020	chr1	37132273.0	37150096.0	minus		37150096	
12790	Cnga3	chr1	37218241.0	37263384.0	plus	cyclic nucleotide gated channel alpha 3	37218241	CNG3
269180	Inpp4a	chr1	37299827.0	37410740.0	plus	inositol polyphosphate-4-phosphatase, type I	37299827	107kDa, 9630012D15, D130048C09Rik, R74740
78119	4930439A04Rik	chr1	37314437.0	37334232.0	minus		37334232	
76178	Coa5	chr1	37417085.0	37430103.0	minus	cytochrome C oxidase assembly factor 5	37430103	1700001A24Rik, 6330578E17Rik, Pet191
67387	Unc50	chr1	37430139.0	37438987.0	plus	unc-50 homolog	37430139	1110002A21Rik, GMH1, UNCL, URP
269181	Mgat4a	chr1	37439340.0	37541060.0	minus	mannoside acetylglucosaminyltransferase 4, isoenzyme A	37541060	9530018I07Rik, glcNAc-T-IVa, GnT-IVa
77633	4930594C11Rik	chr1	37485851.0	37488605.0	minus	RIKEN cDNA 4930594C11 gene	37488605	
72097	Cracdl	chr1	37611676.0	37720089.0	minus	capping protein inhibiting regulator of actin like	37720089	2010300C02Rik
102637491	4930556I23Rik	chr1	37614507.0	37615373.0	plus		37614507	
102637336	4930470B04Rik	chr1	37653484.0	37671057.0	plus		37653484	
211484	Tsga10	chr1	37754570.0	37866426.0	minus	testis specific 10	37866426	4933432N21Rik, AI843383, Gm217, Mtsga10
623661	Lipt1	chr1	37871738.0	37876228.0	plus	lipoyltransferase 1	37871738	EG623661
69028	Mitd1	chr1	37874801.0	37890449.0	minus	MIT, microtubule interacting and transport, domain containing 1	37890449	1500032H18Rik
107734	Mrpl30	chr1	37890477.0	37898338.0	plus	mitochondrial ribosomal protein L30	37890477	2310001L22Rik, L30mt, MRP-L28, MRP-L30, Rpml28
332427	Lyg2	chr1	37905923.0	37916493.0	minus	lysozyme G-like 2	37916493	Gm776
69541	Lyg1	chr1	37946738.0	37957759.0	minus	lysozyme G-like 1	37957759	2300002O18Rik
98258	Txndc9	chr1	37983867.0	37997294.0	minus	thioredoxin domain containing 9	37997294	AI098020, APACD
226982	Eif5b	chr1	37998010.0	38055579.0	plus	eukaryotic translation initiation factor 5B	37998010	A030003E17Rik, BC018347, IF2
56210	Rev1	chr1	38052786.0	38129921.0	minus	REV1, DNA directed polymerase	38129921	1110027I23Rik, AU022044, Rev1l
329123	Gm5099	chr1	38132083.0	38159892.0	plus	predicted gene 5099	38132083	EG329123
16764	Aff3	chr1	38175393.0	38630178.0	minus	AF4/FMR2 family, member 3	38630178	3222402O04Rik, A730046J16, LAF-4, Laf4
102638318	Gm16150	chr1	38219302.0	38247651.0	plus		38219302	
115487355	Gm34727	chr1	38487554.0	38488334.0	plus	predicted gene, 34727	38487554	
381338	Lonrf2	chr1	38793669.0	38836687.0	minus	LON peptidase N-terminal domain and ring finger 2	38836687	2900060P06Rik, AI851349
98388	Chst10	chr1	38863867.0	38898177.0	minus	carbohydrate sulfotransferase 10	38898177	AI507003, AU041319, Hnk-1st, ST
625775	Gm6621	chr1	38907926.0	38908745.0	plus	predicted gene 6621	38907926	EG625775
433292	Nms	chr1	38939149.0	38950276.0	plus	neuromedin S	38939149	AB164466
68833	Pdcl3	chr1	38987814.0	38997236.0	plus	phosducin-like 3	38987814	1110061A19Rik, C80025, Viaf1
102466631	Mir6349	chr1	39186896.0	39186992.0	minus	microRNA 6349	39186992	Gm27558, mmu-mir-6349
18143	Npas2	chr1	39193702.0	39363240.0	plus	neuronal PAS domain protein 2	39193702	bHLHe9, MOP4
105243910	Gm20428	chr1	39275625.0	39276677.0	minus	predicted gene 20428	39276677	
100041999	Gm3617	chr1	39314864.0	39315486.0	plus	predicted gene 3617	39314864	100041999
114641	Rpl31	chr1	39367851.0	39371911.0	plus	ribosomal protein L31	39367851	Dts
54610	Tbc1d8	chr1	39371495.0	39478778.0	minus	TBC1 domain family, member 8	39478778	AD3, HBLP1, VRP
115487696	Gm24826	chr1	39519533.0	39519747.0	plus		39519533	
52846	Cnot11	chr1	39535701.0	39546881.0	plus	CCR4-NOT transcription complex, subunit 11	39535701	2410015L18Rik, C40, D1Bwg0212e
100217461	Snord89	chr1	39548747.0	39548840.0	minus	small nucleolar RNA, C/D box 89	39548840	MBII-289
67702	Rnf149	chr1	39551294.0	39577439.0	minus	ring finger protein 149	39577439	1600023E10Rik, AV037261, C76763, Gm15832, Greul4
329126	Gm5100	chr1	39597413.0	39601006.0	minus		39601006	
263764	Creg2	chr1	39618406.0	39652052.0	minus	cellular repressor of E1A-stimulated genes 2	39652052	A830098L22Rik
425051	D930019O06Rik	chr1	39651468.0	39658419.0	plus		39651468	
619289	Rfx8	chr1	39665299.0	39720989.0	minus	regulatory factor X 8	39720989	4933400N17Rik
100042065	Gm3646	chr1	39804141.0	39805332.0	minus	predicted gene 3646	39805332	100042065
73426	1700066B17Rik	chr1	39842428.0	39847330.0	minus	RIKEN cDNA 1700066B17 gene	39847330	
26921	Map4k4	chr1	39900902.0	40026310.0	plus	mitogen-activated protein kinase kinase kinase kinase 4	39900902	9430080K19Rik, AU043147, AU045934, AW046177, HGK, Nik
100047133	Gm16894	chr1	40076212.0	40085851.0	minus	predicted gene, 16894	40085851	
16178	Il1r2	chr1	40084692.0	40125230.0	plus	interleukin 1 receptor, type II	40084692	CD121b, Il1r-2
16177	Il1r1	chr1	40222480.0	40316201.0	plus	interleukin 1 receptor, type I	40222480	CD121a, CD121b, IL-1R1, IL-iR, Il1r-1
107527	Il1rl2	chr1	40324589.0	40367555.0	plus	interleukin 1 receptor-like 2	40324589	AI481289, AW551444, IL-1Rrp2
100416211	Gm17970	chr1	40353861.0	40354607.0	plus	predicted gene, 17970	40353861	
17082	Il1rl1	chr1	40404864.0	40465418.0	plus	interleukin 1 receptor-like 1	40404864	DER4, Fit-1, Ly84, St2, St2-rs1, ST2L, T1, T1/ST2
16182	Il18r1	chr1	40465552.0	40500854.0	plus	interleukin 18 receptor 1	40465552	Il18ralpha, Il1rrp
16174	Il18rap	chr1	40515362.0	40551707.0	plus	interleukin 18 receptor accessory protein	40515362	AcPL, IL-18R-beta, IL-18RAcP, IL-18Rbeta, IL-1RAcPL
102639500	Gm35801	chr1	40572183.0	40580662.0	minus	predicted gene, 35801	40580662	
110895	Slc9a4	chr1	40579986.0	40630731.0	plus	solute carrier family 9 (sodium/hydrogen exchanger), member 4	40579986	AW990558, D730009J23Rik, NHE4
226999	Slc9a2	chr1	40681712.0	40768885.0	plus	solute carrier family 9 (sodium/hydrogen exchanger), member 2	40681712	2210416H12Rik, 4932415O19Rik, AV333884, NHE2
102641498	Gm37915	chr1	40771314.0	40785367.0	plus		40771314	
211798	Mfsd9	chr1	40772040.0	40790657.0	minus	major facilitator superfamily domain containing 9	40790657	4931419K03Rik
381339	Tmem182	chr1	40805573.0	40856887.0	plus	transmembrane protein 182	40805573	2310079P10Rik, AI414494
546733	Gm5973	chr1	40863539.0	40864239.0	minus	predicted gene 5973	40864239	EG546733, Ppia-ps1_352.1
74897	4930448I06Rik	chr1	41167560.0	41181252.0	minus	RIKEN cDNA 4930448I06 gene	41181252	
102639765	Gm29260	chr1	41743022.0	41939598.0	plus		41743022	
383634	Gm5267	chr1	42103161.0	42104549.0	plus	predicted gene 5267	42103161	EG383634
666582	Gm8176	chr1	42179283.0	42180388.0	minus	predicted gene 8176	42180388	EG666582
102640173	Gm28175	chr1	42257852.0	42310010.0	plus		42257852	
66297	Pantr1	chr1	42648200.0	42694825.0	minus	POU domain, class 3, transcription factor 3 adjacent noncoding transcript 1	42694825	2610017I09Rik, linc-Brn1a, Pou3f3os
18993	Pou3f3	chr1	42695768.0	42700210.0	plus	POU domain, class 3, transcription factor 3	42695768	Brn-1, Brn1, HST011, Otf8, Skin1, urehr2
66620	Pantr2	chr1	42707061.0	42713454.0	minus	POU domain, class 3, transcription factor 3 adjacent noncoding transcript 2	42713454	2610207O16Rik, linc-Brn1b, Pou3f3os2
104940697	Dalir	chr1	42750712.0	42752886.0	plus	DNMT1 associated long intergenic non-coding RNA	42750712	Dali, Gm28525
69527	Mrps9	chr1	42851233.0	42905683.0	plus	mitochondrial ribosomal protein S9	42851233	2310002A08Rik, AW322516, mg637, Mrp-S9, S9mt
115485781	Gm23126	chr1	42866685.0	42866818.0	minus		42866818	
93690	Gpr45	chr1	42952872.0	43035451.0	plus	G protein-coupled receptor 45	42952872	9230112G11Rik, AW046772
73122	Tgfbrap1	chr1	43047200.0	43098712.0	minus	transforming growth factor, beta receptor associated protein 1	43098712	3110018K12Rik, AU024090, AU042859, AW742551, Trap1
105243915	Gm28782	chr1	43054661.0	43057134.0	plus		43054661	
108167597	8430432A02Rik	chr1	43092280.0	43093842.0	plus		43092280	
98404	AI597479	chr1	43098710.0	43115946.0	plus	expressed sequence AI597479	43098710	
14200	Fhl2	chr1	43123071.0	43198343.0	minus	four and a half LIM domains 2	43198343	FHL-2, SLIM-3, SLIM3
666642	Gm8210	chr1	43189052.0	43189773.0	plus	predicted pseudogene 8210	43189052	EG666642, Rpl29, Rpl43
102632346	Gm29040	chr1	43248158.0	43261118.0	minus		43261118	
115486948	Gm29610	chr1	43270687.0	43271135.0	plus		43270687	
17974	Nck2	chr1	43445483.0	43570518.0	plus	non-catalytic region of tyrosine kinase adaptor protein 2	43445483	4833426I10Rik, Grb4, Nck-2, NCKbeta
78896	Ecrg4	chr1	43730602.0	43742564.0	plus	ECRG4 augurin precursor	43730602	1500015O10Rik
67883	Uxs1	chr1	43746961.0	43827839.0	minus	UDP-glucuronate decarboxylase 1	43827839	1600025I13Rik, AI451869, AI649125, AW550562
100126353	Gm16103	chr1	43785821.0	43787504.0	plus	predicted gene 16103	43785821	
102632770	Gm19587	chr1	43887985.0	43889727.0	plus		43887985	
666690	Gm8241	chr1	43898125.0	43901965.0	plus	predicted gene 8241	43898125	EG666690
115485801	Gm26352	chr1	43902928.0	43903052.0	plus		43902928	
22019	Tpp2	chr1	43933970.0	44003000.0	plus	tripeptidyl peptidase II	43933970	TPP-2, TppII
433294	Mettl21c	chr1	44009399.0	44042620.0	minus	methyltransferase like 21C	44042620	A530098C11Rik
102636082	Gm8251	chr1	44055869.0	44082447.0	minus	predicted gene 8251	44082447	Ccdc168, EG666713
75623	Tex30	chr1	44086613.0	44102491.0	minus	testis expressed 30	44102491	1700029F09Rik, 3110030D08Rik
72050	Poglut2	chr1	44106546.0	44118880.0	minus	protein O-glucosyltransferase 2	44118880	1810049A15Rik, 5730416C13Rik, EP58, Kdel1, Kdelc1
246229	Bivm	chr1	44118957.0	44144771.0	plus	basic, immunoglobulin-like variable motif containing	44118957	AI854267
22592	Ercc5	chr1	44146948.0	44181260.0	plus	excision repair cross-complementing rodent repair deficiency, complementation group 5	44146948	Xpg
403183	Mettl21e	chr1	44204070.0	44218931.0	minus	methyltransferase like 21E	44218931	4832428D23Rik, Gm991
100534373	Gm15833	chr1	44211725.0	44213629.0	plus	predicted gene 15833	44211725	
435619	Gm5700	chr1	44330051.0	44331038.0	minus	predicted gene 5700	44331038	EG435619
105243917	Gm28893	chr1	44392713.0	44394451.0	plus		44392713	
22167	Txn-ps1	chr1	44463868.0	44464293.0	minus	thioredoxin, pseudogene 1	44464293	
70676	Gulp1	chr1	44551380.0	44796838.0	plus	GULP, engulfment adaptor PTB domain containing 1	44551380	3110030A04Rik, 5730529O06Rik, CED-6, Ced6, GULP, Gulp-2
100417474	Gm16102	chr1	44643792.0	44644898.0	plus	predicted gene 16102	44643792	
75066	4930521E06Rik	chr1	44739675.0	44744949.0	minus	RIKEN cDNA 4930521E06 gene	44744949	
100041738	Gm3489	chr1	44810413.0	44839698.0	plus		44810413	
100502972	Gm19480	chr1	44873486.0	44877400.0	minus		44877400	
100041752	Gm3496	chr1	44924163.0	44938607.0	minus		44938607	
383640	Gm5268	chr1	45178067.0	45179006.0	plus	predicted gene 5268	45178067	EG383640, Hspd1-12p
12825	Col3a1	chr1	45311538.0	45349706.0	plus	collagen, type III, alpha 1	45311538	AW550625, Col3a-1, Tsk-2, Tsk2
12832	Col5a2	chr1	45374331.0	45503282.0	minus	collagen, type V, alpha 2	45503282	1110014L14Rik
666799	Gm8296	chr1	45513333.0	45514114.0	minus	predicted gene 8296	45514114	EG666799
631429	Gm7063	chr1	45519607.0	45520839.0	minus	predicted gene 7063	45520839	EG631429
666814	Gm8304	chr1	45602027.0	45602789.0	plus	predicted gene 8304	45602027	EG666814
115487596	Gm23216	chr1	45685456.0	45685562.0	minus		45685562	
115487651	Gm23974	chr1	45746895.0	45747025.0	plus		45746895	
666819	Gm8307	chr1	45768511.0	45769483.0	plus	predicted gene 8307	45768511	EG666819
73674	Wdr75	chr1	45795153.0	45823638.0	plus	WD repeat domain 75	45795153	1300003A18Rik, 2410118I19Rik, C77608
433297	Gm5526	chr1	45857188.0	45857741.0	minus	predicted pseudogene 5526	45857741	EG433297
108167828	Gm5269	chr1	45888249.0	45890376.0	minus		45890376	
100416885	Gm18303	chr1	45905623.0	45906798.0	plus	predicted gene, 18303	45905623	
53945	Slc40a1	chr1	45908070.0	45926532.0	minus	solute carrier family 40 (iron-regulated transporter), member 1	45926532	Dusg, Fpn1, IREG1, MTP, MTP1, Ol5, Pcm, Slc11a3, Slc39a1
670603	Gm9496	chr1	45971182.0	45976975.0	plus	predicted gene 9496	45971182	670603
227054	Rpl23a-ps1	chr1	45981531.0	45982067.0	plus	ribosomal protein 23A, pseudogene 1	45981531	EG227054, Gm4851
100042453	Gm3852	chr1	46010235.0	46012263.0	minus	predicted gene 3852	46012263	100042453
212225	Stk-ps2	chr1	46020415.0	46030437.0	minus	serine/threonine kinase 2	46030437	4930509O22, EG212225, Gm4776
100417825	Gm18849	chr1	46056310.0	46058986.0	plus	predicted gene, 18849	46056310	
227058	Dnah7b	chr1	46066071.0	46373551.0	plus	dynein, axonemal, heavy chain 7B	46066071	Dnahc7b, Gm107
115487577	n-R5s211	chr1	46374197.0	46374315.0	plus		46374197	
666855	Gm8326	chr1	46414418.0	46417023.0	plus	predicted gene 8326	46414418	EG666855
100101919	Dnah7c	chr1	46425428.0	46807477.0	plus	dynein, axonemal, heavy chain 7C	46425428	Dnahc7c
227059	Slc39a10	chr1	46807544.0	46925776.0	minus	solute carrier family 39 (zinc transporter), member 10	46925776	2900042E17Rik, 5430433I10, mKIAA1265, Zip10
227061	Gm4852	chr1	47365002.0	47366477.0	minus	predicted pseudogene 4852	47366477	EG227061
102466969	Mir6350	chr1	47467021.0	47467125.0	minus	microRNA 6350	47467125	Gm27958, mmu-mir-6350
100416447	Gm18117	chr1	47479511.0	47480198.0	plus	predicted gene, 18117	47479511	
666869	Gm8337	chr1	47657627.0	47659711.0	plus	predicted gene 8337	47657627	EG666869
100418427	Gm19206	chr1	47915136.0	47915837.0	minus	predicted gene, 19206	47915837	
546734	Gm5974	chr1	48313667.0	48314869.0	minus	predicted gene 5974	48314869	EG546734
115487668	Gm23240	chr1	48462173.0	48462293.0	minus		48462293	
666903	Gm8354	chr1	48730639.0	48733097.0	minus	predicted gene 8354	48733097	EG666903
100418296	Gm19124	chr1	48783663.0	48784593.0	plus	predicted gene, 19124	48783663	
666909	Gm8357	chr1	48881695.0	48882925.0	plus	predicted gene 8357	48881695	EG666909
666924	Gm8367	chr1	49236223.0	49237008.0	plus	predicted gene 8367	49236223	EG666924
442837	C230029F24Rik	chr1	49244616.0	49340431.0	plus	RIKEN cDNA C230029F24 gene	49244616	
627430	Gm6757	chr1	49398784.0	49400799.0	minus	predicted gene 6757	49400799	EG627430, Hspd1-6p
100041981	Gm3605	chr1	49498553.0	49498983.0	plus		49498553	
666962	Gm8384	chr1	50056782.0	50058487.0	plus	predicted gene 8384	50056782	EG666962
666970	Gm8391	chr1	50177569.0	50178291.0	minus	predicted gene 8391	50178291	EG666970
102633655	Gm20118	chr1	50533030.0	50533191.0	plus		50533030	
102633780	Gm28321	chr1	50812475.0	50817701.0	plus		50812475	
56363	Tmeff2	chr1	50900683.0	51187270.0	plus	transmembrane protein with EGF-like and two follistatin-like domains 2	50900683	4832418D20Rik, 7630402F16Rik, TR-2
